2xqh_A	3k1xF_4_130_4.9_41.33.pdb	2.117E+01	188	208
2xqh_A	2vseA_441_574_4.9_43.67.pdb	2.233E+01	193	203
2xqh_A	3u4yA_6_312_4.4_42.86.pdb	1.381E+01	190	212
2xqh_A	3zxjB_40_317_4.4_54.6.pdb	2.760E+01	193	202
2xqh_A	3kstA_47_324_4.4_54.6.pdb	1.804E+01	193	211
2xqh_A	4wk2A_23_448_4.4_59.86.pdb	1.903E+01	193	212
2xqh_A	6rf6A_21_235_3.3_63.67.pdb	1.903E+01	193	209
2xqh_A	4xtlA_21_235_3.3_63.67.pdb	1.804E+01	193	209
2xqh_A	1z4wA_150_565_4.4_68.33.pdb	1.903E+01	193	212
2xqh_A	3r0sA_9_172_3.1_19.22.pdb	6.887E+00	77	113
2xqh_A	3r0sA_9_187_3.1_18.7.pdb	6.887E+00	77	113
2xqh_A	1l0sA_3_66_3.1_15.0.pdb	6.887E+00	54	113
2xqh_A	1v1hD_326_391_3.4_15.5.pdb	3.232E+01	193	207
2xqh_A	1v1iB_326_391_3.4_15.5.pdb	3.067E+01	193	207
2xqh_A	3c8vB_262_371_3.1_17.33.pdb	1.002E+01	86	113
2xqh_A	4fceA_253_435_3.1_17.3.pdb	8.532E+00	54	113
2xqh_A	1kgtA_102_228_3.1_20.17.pdb	7.666E+00	59	113
2xqh_A	6p84B_105_303_3.1_18.9.pdb	6.188E+00	59	114
2xqh_A	1v67A_1_120_3.1_19.0.pdb	7.666E+00	4	57
2xqh_A	1j2zA_6_178_3.1_20.62.pdb	8.087E+00	54	113
2xqh_A	2wldC_19_176_3.1_21.57.pdb	4.253E+00	4	113
2xqh_A	2wleA_19_176_3.1_21.57.pdb	4.253E+00	4	113
2xqh_A	2inuA_95_444_3.1_28.17.pdb	7.666E+00	84	117
2xqh_A	4ru5A_217_635_3.1_33.92.pdb	6.528E+00	52	113
2xqh_A	1a1iA_105_187_5.3_26.67.pdb	1.804E+01	194	205
2xqh_A	1a1jA_103_186_5.3_27.0.pdb	1.804E+01	194	205
2xqh_A	1a1kA_103_186_5.3_27.0.pdb	1.710E+01	194	205
2xqh_A	5ie2A_308_410_4.2_33.33.pdb	2.233E+01	189	206
2xqh_A	5ie2B_308_410_4.2_33.33.pdb	2.007E+01	189	206
2xqh_A	3rg6A_166_433_4.1_32.5.pdb	3.778E+01	135	166
2xqh_A	3udaC_22_136_4.9_37.33.pdb	2.618E+01	193	208
2xqh_A	2axmA_22_137_4.9_37.67.pdb	2.117E+01	185	209
2xqh_A	1hknA_1021_1137_4.9_38.0.pdb	2.483E+01	187	212
2xqh_A	3jutC_13_129_4.9_38.0.pdb	2.483E+01	193	212
2xqh_A	1rg8B_21_137_4.9_38.0.pdb	2.007E+01	187	209
2xqh_A	3ud8B_21_137_4.9_38.0.pdb	2.355E+01	187	212
2xqh_A	3ud9A_21_137_4.9_38.0.pdb	2.233E+01	187	208
2xqh_A	2z2oB_15_294_4.4_39.0.pdb	2.355E+01	193	209
2xqh_A	3k1xC_4_130_4.9_41.33.pdb	2.355E+01	185	208
2xqh_A	3mmyA_41_364_4.4_43.14.pdb	2.355E+01	193	212
2xqh_A	3gf5A_6_380_5.2_52.57.pdb	1.309E+01	189	208
2xqh_A	3qedA_34_316_4.4_55.6.pdb	2.483E+01	193	212
2xqh_A	2xqwA_1_294_4.6_47.83.pdb	2.760E+01	194	207
2xqh_A	3d60A_25_315_4.4_57.2.pdb	3.406E+01	193	204
2xqh_A	3i7nA_719_1043_4.4_53.17.pdb	2.117E+01	191	207
2xqh_A	6tk4A_21_235_3.3_63.67.pdb	2.233E+01	191	209
2xqh_A	6rfcA_54_272_3.3_72.0.pdb	2.233E+01	193	209
2xqh_A	1m8nD_8_121_3.1_15.29.pdb	1.381E+01	4	53
2xqh_A	3wp9A_20_217_3.1_18.43.pdb	6.528E+00	52	113
2xqh_A	1v1hC_326_391_3.4_15.5.pdb	3.232E+01	193	207
2xqh_A	1v1hF_326_391_3.4_15.5.pdb	3.232E+01	193	207
2xqh_A	5b04F_346_448_3.1_16.17.pdb	1.621E+01	5	44
2xqh_A	1kapP_330_380_3.1_16.0.pdb	8.087E+00	54	115
2xqh_A	4aa7A_253_419_3.1_17.56.pdb	8.532E+00	52	113
2xqh_A	1hv9B_253_435_3.1_17.3.pdb	1.057E+01	55	113
2xqh_A	4e75A_104_303_3.1_19.0.pdb	1.115E+01	52	115
2xqh_A	3pmoA_102_301_3.1_19.0.pdb	1.309E+01	4	46
2xqh_A	2jf3A_1_179_3.1_17.78.pdb	1.457E+01	53	114
2xqh_A	3eh0A_107_291_3.1_19.67.pdb	1.002E+01	60	114
2xqh_A	1sstB_144_224_3.1_19.25.pdb	1.710E+01	50	108
2xqh_A	1hf2B_97_174_3.1_18.5.pdb	8.532E+00	55	113
2xqh_A	4r37A_1_178_3.1_18.78.pdb	1.241E+01	84	112
2xqh_A	3t57A_46_247_3.1_19.2.pdb	1.381E+01	83	113
2xqh_A	4tz5B_105_258_3.1_21.0.pdb	7.266E+00	52	113
2xqh_A	1tdtA_103_197_3.1_18.0.pdb	1.457E+01	52	126
2xqh_A	5l6sC_317_417_3.1_19.4.pdb	1.621E+01	4	26
2xqh_A	2wleB_19_176_3.1_21.57.pdb	9.497E+00	51	113
2xqh_A	2wlgA_19_176_3.1_21.57.pdb	6.528E+00	4	113
2xqh_A	3vbpA_15_152_3.1_22.0.pdb	9.002E+00	55	113
2xqh_A	3vbpE_15_152_3.1_22.0.pdb	9.002E+00	55	113
2xqh_A	1a1hA_104_186_5.3_26.67.pdb	1.903E+01	194	205
2xqh_A	4r2dA_336_419_5.3_27.0.pdb	2.007E+01	194	205
2xqh_A	4ybpA_3_137_4.2_26.0.pdb	2.483E+01	189	209
2xqh_A	4ybuA_3_137_4.2_26.0.pdb	2.483E+01	189	209
2xqh_A	4ydbA_3_137_4.2_26.0.pdb	2.483E+01	189	209
2xqh_A	4yfpA_3_137_4.2_26.0.pdb	2.483E+01	189	209
2xqh_A	4yggA_3_137_4.2_26.0.pdb	2.483E+01	189	209
2xqh_A	4ykmA_3_137_4.2_26.0.pdb	2.483E+01	189	209
2xqh_A	4ykoA_3_137_4.2_26.0.pdb	2.483E+01	189	209
2xqh_A	6e0vC_264_640_3.1_25.93.pdb	6.887E+00	54	144
2xqh_A	5ie3B_308_410_4.2_33.33.pdb	2.355E+01	189	206
2xqh_A	7bwlA_34_163_4.2_31.5.pdb	2.483E+01	193	212
2xqh_A	3ud9C_23_136_4.9_37.0.pdb	2.618E+01	184	208
2xqh_A	1axmA_22_137_4.9_37.67.pdb	2.618E+01	187	209
2xqh_A	1axmB_22_137_4.9_37.67.pdb	2.233E+01	187	209
2xqh_A	3jutF_13_128_4.9_37.67.pdb	2.618E+01	193	212
2xqh_A	3cu1B_21_137_4.9_38.0.pdb	2.910E+01	193	212
2xqh_A	3ud7A_21_137_4.9_38.0.pdb	2.618E+01	187	208
2xqh_A	1iz4A_2_244_3.6_58.86.pdb	2.910E+01	176	212
2xqh_A	2p4oA_33_297_4.4_43.17.pdb	2.760E+01	188	203
2xqh_A	6ofrA_181_790_4.2_54.36.pdb	3.406E+01	193	202
2xqh_A	4yw1A_280_733_4.4_74.67.pdb	3.067E+01	193	212
2xqh_A	4yw1B_280_733_4.4_74.67.pdb	3.067E+01	193	212
2xqh_A	4yw3A_280_733_4.4_74.67.pdb	3.067E+01	193	212
2xqh_A	4zh1A_2_294_4.6_47.83.pdb	2.910E+01	194	207
2xqh_A	5jrfA_21_235_3.3_63.67.pdb	2.618E+01	193	209
2xqh_A	6yc0A_21_235_3.3_63.67.pdb	3.067E+01	193	203
2xqh_A	6yc0B_21_235_3.3_63.67.pdb	3.067E+01	193	203
2xqh_A	6yc0C_21_235_3.3_63.67.pdb	3.067E+01	193	203
2xqh_A	6yc0E_21_235_3.3_63.67.pdb	3.067E+01	193	203
2xqh_A	6yc4B_21_235_3.3_63.67.pdb	3.067E+01	193	203
2xqh_A	6yc4C_21_235_3.3_63.67.pdb	3.067E+01	193	203
2xqh_A	6yc4E_21_235_3.3_63.67.pdb	3.067E+01	193	203
2xqh_A	1z50A_150_565_4.4_68.33.pdb	2.483E+01	193	212
2xqh_A	1m8nA_8_121_3.1_15.29.pdb	1.457E+01	4	53
2xqh_A	3dk5A_265_446_3.1_17.2.pdb	1.710E+01	55	113
2xqh_A	3c8vA_262_371_3.1_17.33.pdb	1.309E+01	86	112
2xqh_A	1qiuF_327_394_3.4_16.0.pdb	3.778E+01	193	205
2xqh_A	2pigA_60_307_3.1_18.5.pdb	1.176E+01	54	135
2xqh_A	1ftpA_8_133_4.2_24.2.pdb	3.778E+01	193	201
2xqh_A	2wlcA_13_173_3.1_22.0.pdb	1.241E+01	52	113
2xqh_A	3g3aE_15_136_3.2_23.4.pdb	2.483E+01	90	113
2xqh_A	4ru5C_217_635_3.1_33.92.pdb	9.002E+00	52	113
2xqh_A	3kwcC_26_159_3.1_21.33.pdb	9.497E+00	11	113
2xqh_A	1a1gA_104_186_5.3_26.67.pdb	2.618E+01	194	205
2xqh_A	2rsiA_7_89_5.3_26.67.pdb	2.618E+01	182	206
2xqh_A	6ml2A_374_514_5.3_27.2.pdb	2.355E+01	194	205
2xqh_A	4ychA_3_137_4.2_26.0.pdb	3.232E+01	189	201
2xqh_A	4ykmB_3_137_4.2_26.0.pdb	2.910E+01	189	209
2xqh_A	1vwhB_18_132_4.2_27.75.pdb	2.618E+01	116	127
2xqh_A	1vwoB_18_132_4.2_27.75.pdb	2.618E+01	116	127
2xqh_A	4y5dD_18_132_4.2_27.75.pdb	2.483E+01	116	127
2xqh_A	5ie0A_308_410_4.2_33.33.pdb	2.618E+01	189	206
2xqh_A	5ie0B_308_410_4.2_33.33.pdb	2.760E+01	189	206
2xqh_A	1dzcA_36_149_4.9_37.0.pdb	2.760E+01	187	208
2xqh_A	3oj2A_37_151_4.9_37.33.pdb	3.067E+01	187	208
2xqh_A	3oj2B_37_151_4.9_37.33.pdb	3.067E+01	187	208
2xqh_A	1axmC_22_137_4.9_37.67.pdb	2.760E+01	187	209
2xqh_A	1axmD_22_137_4.9_37.67.pdb	3.406E+01	187	212
2xqh_A	2axmB_22_137_4.9_37.67.pdb	3.067E+01	185	212
2xqh_A	3udaA_21_136_4.9_37.67.pdb	3.587E+01	193	208
2xqh_A	1cvsA_21_143_4.3_40.0.pdb	2.910E+01	187	208
2xqh_A	3k1xD_4_130_4.9_41.33.pdb	3.067E+01	187	203
2xqh_A	1sr4A_85_213_4.9_42.0.pdb	1.710E+01	191	209
2xqh_A	4v3gA_21_324_4.2_42.43.pdb	3.232E+01	190	201
2xqh_A	2vseA_299_433_4.9_44.0.pdb	3.977E+01	193	201
2xqh_A	3u4yB_6_310_4.4_42.57.pdb	2.117E+01	189	205
2xqh_A	3v9fA_36_357_4.4_45.0.pdb	2.117E+01	193	212
2xqh_A	3zxjA_40_317_4.4_54.6.pdb	3.778E+01	193	202
2xqh_A	3zxlB_40_317_4.4_54.6.pdb	2.233E+01	193	212
2xqh_A	3gngA_6_380_5.2_52.57.pdb	2.760E+01	191	212
2xqh_A	4hl8A_6_517_5.2_55.89.pdb	1.537E+01	189	212
2xqh_A	1ghqA_1_296_4.6_47.0.pdb	3.232E+01	194	207
2xqh_A	6k3aA_2_253_3.6_62.0.pdb	2.483E+01	191	211
2xqh_A	4z4jA_46_347_4.6_44.6.pdb	3.778E+01	195	206
2xqh_A	2qe8A_18_332_4.4_51.5.pdb	3.977E+01	193	203
2xqh_A	3i7pA_719_1043_4.4_53.17.pdb	3.067E+01	191	207
2xqh_A	2a73A_1_532_5.4_104.67.pdb	2.233E+01	192	212
2xqh_A	3v61B_1_250_3.6_57.75.pdb	3.232E+01	194	224
2xqh_A	4xtoD_21_235_3.3_63.67.pdb	2.910E+01	193	209
2xqh_A	4xtoE_22_235_3.3_63.33.pdb	3.587E+01	193	203
2xqh_A	4xtnD_21_235_3.3_63.67.pdb	3.232E+01	193	205
2xqh_A	6tk1A_21_235_3.3_63.67.pdb	2.760E+01	193	209
2xqh_A	6yc0D_21_235_3.3_63.67.pdb	2.910E+01	193	209
2xqh_A	6yc4D_21_235_3.3_63.67.pdb	2.910E+01	193	209
2xqh_A	1z7zI_3_447_5.5_88.0.pdb	2.007E+01	189	212
2xqh_A	5fo9D_23_554_5.4_105.4.pdb	2.117E+01	192	212
2xqh_A	5o32E_23_554_5.4_105.4.pdb	2.618E+01	192	212
2xqh_A	3lycE_114_266_3.1_18.12.pdb	1.115E+01	52	113
2xqh_A	1qiuA_327_394_3.4_16.0.pdb	3.977E+01	193	205
2xqh_A	1qiuB_327_394_3.4_16.0.pdb	3.977E+01	193	207
2xqh_A	1qiuC_327_394_3.4_16.0.pdb	4.185E+01	193	207
2xqh_A	3jx8A_126_263_3.1_18.71.pdb	1.241E+01	54	113
2xqh_A	3ljyA_115_255_3.1_19.14.pdb	9.002E+00	52	113
2xqh_A	3f6zB_42_127_4.2_20.5.pdb	3.778E+01	193	201
2xqh_A	1a18A_1_131_4.2_25.2.pdb	4.185E+01	193	201
2xqh_A	1xwdC_27_241_3.2_22.89.pdb	1.381E+01	58	113
2xqh_A	7c7dA_238_566_3.1_26.42.pdb	1.002E+01	52	113
2xqh_A	4p8sA_58_279_3.2_23.67.pdb	2.483E+01	84	111
2xqh_A	1kruC_61_170_3.1_21.0.pdb	1.621E+01	59	113
2xqh_A	3krgA_125_338_3.1_29.57.pdb	1.537E+01	85	113
2xqh_A	2ggqA_232_381_3.1_20.43.pdb	1.537E+01	54	134
2xqh_A	1ib4B_34_326_3.1_28.3.pdb	1.176E+01	52	117
2xqh_A	6npfF_147_419_4.1_38.0.pdb	3.977E+01	138	155
2xqh_A	2pygB_35_361_3.1_26.25.pdb	1.115E+01	4	42
2xqh_A	4fb5A_203_285_3.4_26.67.pdb	3.587E+01	193	206
2xqh_A	2i13A_50_184_5.3_26.0.pdb	2.910E+01	194	205
2xqh_A	1hxzB_19_132_4.2_27.5.pdb	2.618E+01	116	127
2xqh_A	3wzqC_18_134_4.2_28.25.pdb	3.067E+01	116	127
2xqh_A	6gvrA_170_613_3.1_30.71.pdb	1.057E+01	52	113
